8975306,1712487600000,Бобруйчанка - Гомель 4:0,69335,102736,Женский Кубок Беларуси 2024,СЫГРАНО,1,2024-04-07T14:00
8975307,1712494800000,ДЮСШ-ПолесГУ - Динамо-Брест 0:6,102259,101132,Женский Кубок Беларуси 2024,СЫГРАНО,1,2024-04-07T16:00
8975308,1718809200000,Днепр-Могилев - Витебск 1:4,80500,101130,Женский Кубок Беларуси 2024,СЫГРАНО,2,2024-06-19T18:00
8975309,1718805600000,Бобруйчанка - Минск 0:6,69335,69334,Женский Кубок Беларуси 2024,СЫГРАНО,2,2024-06-19T17:00
8975310,1718802000000,Сморгонь - Динамо-БГУФК 0:21,101699,80600,Женский Кубок Беларуси 2024,СЫГРАНО,2,2024-06-19T16:00
8975311,1718805600000,Зорка-БДУ - Динамо-Брест 3:0,68425,101132,Женский Кубок Беларуси 2024,СЫГРАНО,2,2024-06-19T17:00
8975312,1722434400000,Минск - Зорка-БДУ 3:1,69334,68425,Женский Кубок Беларуси 2024,СЫГРАНО,3,2024-07-31T17:00
8975313,1722430800000,Витебск - Динамо-БГУФК 0:3,101130,80600,Женский Кубок Беларуси 2024,СЫГРАНО,3,2024-07-31T16:00
8975314,1723903200000,Минск - Динамо-БГУФК 0:1,69334,80600,Женский Кубок Беларуси 2024,СЫГРАНО,4,2024-08-17T17:00
